p1,p2,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,noise_floor,random_sat,significant,anomaly,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
5.0,2.0,1.3728,0.2788999999999999,2.0952,0.5544999999999998,0.7224000000000002,0.24505,3.9588,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,1.8292,0.3549000000000002,2.3274,0.24209999999999976,0.4982,0.24505,3.9588,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.0,2.4855,0.3205,2.8307,0.18579999999999997,0.3452000000000002,0.24505,3.9588,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,16.0,3.1659,0.5633999999999997,3.2405,0.9892999999999996,0.07459999999999978,0.24505,3.9588,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
