p1,p2,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,noise_floor,random_sat,significant,anomaly,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
5.0,2.0,1.3718,0.1401000000000001,1.9265,0.5270999999999999,0.5547000000000002,0.21809999999999996,3.5079,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,1.9094,0.6555,2.2656,0.9093,0.35620000000000007,0.21809999999999996,3.5079,no,noisy(diff=+0.3562<=iqr=0.9093),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.0,3.115,2.1248000000000005,3.181,2.5486,0.06599999999999984,0.21809999999999996,3.5079,no,random_like,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,16.0,3.3747,1.0413999999999999,3.9511,1.641,0.5764,0.21809999999999996,3.5079,no,noisy(diff=+0.5764<=iqr=1.6410); random_like,0.0,0.0,0.0,0.0,0.0,0.0,0.0
