p1,p1_name,p2,p2_name,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,noise_floor,random_sat,significant,anomaly,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
64.0,D,0.0,m,0.8932,0.0674499999999999,0.94,0.07640000000000002,0.04679999999999995,0.08989999999999992,3.4227,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,D,0.0,m,0.8985,0.09415000000000007,0.9233,0.10994999999999999,0.024800000000000044,0.08989999999999992,3.4227,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,D,0.0,m,0.8874,0.10070000000000001,0.9325,0.20135000000000014,0.04510000000000003,0.08989999999999992,3.4227,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,D,0.0,m,0.933,0.13559999999999994,0.9297,0.0686500000000001,-0.0033000000000000806,0.08989999999999992,3.4227,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,D,0.0,m,0.9107,0.10219999999999996,0.9138,0.10234999999999994,0.0030999999999999917,0.08989999999999992,3.4227,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
