p1,p2,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,noise_floor,significant,anomaly,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
64.0,2.0,0.8481,0.02749999999999997,0.8841,0.04864999999999997,0.03600000000000003,0.022699999999999998,no,noisy(diff=+0.0360<=iqr=0.0486),0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,2.0,0.8314,0.05105000000000004,0.8787,0.06314999999999993,0.04730000000000001,0.022699999999999998,no,noisy(diff=+0.0473<=iqr=0.0631),0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,0.8478,0.07714999999999994,0.874,0.06424999999999992,0.0262,0.022699999999999998,no,noisy(diff=+0.0262<=iqr=0.0771),0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,2.0,0.8872,0.05499999999999994,0.8851,0.05995000000000006,-0.0020999999999999908,0.022699999999999998,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,2.0,0.8832,0.0596000000000001,0.8782,0.05940000000000012,-0.0050000000000000044,0.022699999999999998,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
