p1,p2,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,noise_floor,significant,anomaly,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
129.0,2.0,0.4967,0.023299999999999987,0.5105,0.019350000000000034,0.013799999999999979,0.017300000000000038,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,2.0,0.4876,0.018450000000000077,0.5044,0.01930000000000004,0.01679999999999998,0.017300000000000038,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,2.0,0.4851,0.020250000000000046,0.4984,0.015300000000000036,0.013300000000000034,0.017300000000000038,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,2.0,0.4949,0.010299999999999976,0.4973,0.012199999999999989,0.0024000000000000132,0.017300000000000038,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,2.0,0.5012,0.017850000000000033,0.4985,0.016199999999999992,-0.00269999999999998,0.017300000000000038,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
