p1,p2,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,noise_floor,significant,anomaly,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
64.0,2.0,0.8451,0.05644999999999989,0.8894,0.060899999999999954,0.044300000000000006,0.029200000000000004,no,noisy(diff=+0.0443<=iqr=0.0609),0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,2.0,0.8482,0.05964999999999998,0.883,0.0504,0.03480000000000005,0.029200000000000004,no,noisy(diff=+0.0348<=iqr=0.0596),0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,0.8388,0.05094999999999994,0.8782,0.03379999999999994,0.03939999999999999,0.029200000000000004,no,noisy(diff=+0.0394<=iqr=0.0509),0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,2.0,0.8781,0.037149999999999905,0.8643,0.04035,-0.013800000000000034,0.029200000000000004,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,2.0,0.8781,0.06530000000000002,0.8772,0.060450000000000115,-0.0009000000000000119,0.029200000000000004,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,2.0,0.8759,0.05940000000000012,0.8758,0.05840000000000001,-9.999999999998899e-05,0.029200000000000004,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
