p1,p2,test_ns,test_iqr,ctl_ns,ctl_iqr,diff_ns,significant,test_mpb,ctl_mpb,diff_mpb,test_ipc,ctl_ipc,test_fe_per_br,ctl_fe_per_br
7.0,4.0,1.2309,0.08944999999999981,1.5984,0.08214999999999995,0.36749999999999994,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
